transaction_id,customer_name,product_name,category,amount,quantity,sales_date,region,salesperson
4366,Customer_494,Tablet,Accessories,808.64,5,2025-01-18 08:06:46.282932,South,Sales_20
4367,Customer_562,Monitor,Computing,393.23,6,2024-09-10 08:06:46.282934,East,Sales_28
4368,Customer_469,Phone,Electronics,718.62,4,2024-08-01 08:06:46.282937,Central,Sales_45
4369,Customer_767,Monitor,Accessories,347.98,7,2025-04-08 08:06:46.282939,North,Sales_24
4370,Customer_661,Mouse,Accessories,221.55,7,2025-06-12 08:06:46.282942,South,Sales_28
4371,Customer_325,Headphones,Accessories,1814.42,9,2024-12-06 08:06:46.282944,Central,Sales_28
4372,Customer_304,Phone,Electronics,1995.32,6,2024-09-02 08:06:46.282947,East,Sales_5
4373,Customer_276,Mouse,Electronics,336.59,1,2024-10-05 08:06:46.282949,West,Sales_32
4374,Customer_869,Phone,Computing,118.5,9,2024-08-14 08:06:46.282952,West,Sales_30
4375,Customer_963,Laptop,Accessories,666.16,9,2024-09-29 08:06:46.282954,Central,Sales_21
4376,Customer_684,Keyboard,Electronics,928.7,5,2025-02-15 08:06:46.282957,North,Sales_42
4377,Customer_929,Mouse,Accessories,417.59,7,2024-07-28 08:06:46.282960,West,Sales_16
4378,Customer_201,Phone,Accessories,609.84,1,2024-11-14 08:06:46.282962,Central,Sales_8
4379,Customer_445,Keyboard,Computing,409.73,4,2024-11-13 08:06:46.282965,South,Sales_12
4380,Customer_905,Mouse,Electronics,1550.78,4,2025-04-15 08:06:46.282967,East,Sales_32
4381,Customer_324,Tablet,Electronics,1428.03,5,2025-05-10 08:06:46.282969,North,Sales_25
4382,Customer_35,Phone,Accessories,1273.55,6,2024-09-16 08:06:46.282972,North,Sales_3
4383,Customer_977,Tablet,Accessories,780.56,4,2025-05-31 08:06:46.282975,South,Sales_26
4384,Customer_482,Laptop,Computing,1818.99,6,2024-08-09 08:06:46.282977,North,Sales_36
4385,Customer_728,Phone,Computing,1939.37,7,2024-08-05 08:06:46.282979,Central,Sales_17
4386,Customer_480,Headphones,Computing,355.54,3,2024-10-25 08:06:46.282982,North,Sales_27
4387,Customer_65,Laptop,Computing,453.8,9,2025-03-01 08:06:46.282985,North,Sales_22
4388,Customer_8,Keyboard,Computing,1056.01,8,2025-06-23 08:06:46.282987,North,Sales_45
4389,Customer_301,Mouse,Computing,191.59,1,2024-08-21 08:06:46.282989,Central,Sales_38
4390,Customer_343,Monitor,Accessories,878.53,2,2025-03-04 08:06:46.282992,East,Sales_35
4391,Customer_431,Laptop,Computing,1167.76,2,2025-05-30 08:06:46.282994,West,Sales_46
4392,Customer_424,Monitor,Accessories,1048.93,9,2025-04-26 08:06:46.282997,North,Sales_7
4393,Customer_332,Monitor,Accessories,668.51,9,2024-08-25 08:06:46.282999,South,Sales_3
4394,Customer_438,Mouse,Electronics,1089.47,9,2025-02-15 08:06:46.283002,South,Sales_6
4395,Customer_588,Keyboard,Accessories,1918.01,1,2025-06-22 08:06:46.283004,Central,Sales_13
4396,Customer_174,Mouse,Accessories,419.97,7,2025-03-01 08:06:46.283007,East,Sales_46
4397,Customer_559,Phone,Computing,1313.11,3,2024-09-08 08:06:46.283009,North,Sales_15
4398,Customer_527,Laptop,Accessories,96.36,9,2025-02-07 08:06:46.283012,Central,Sales_26
4399,Customer_873,Monitor,Computing,142.17,8,2025-04-18 08:06:46.283014,West,Sales_48
4400,Customer_659,Mouse,Computing,1108.14,3,2025-04-27 08:06:46.283017,East,Sales_33
4401,Customer_26,Mouse,Computing,218.83,1,2024-12-10 08:06:46.283019,East,Sales_15
4402,Customer_820,Mouse,Electronics,54.47,9,2024-11-10 08:06:46.283022,Central,Sales_39
4403,Customer_605,Laptop,Computing,351.31,1,2025-05-06 08:06:46.283024,South,Sales_41
4404,Customer_406,Keyboard,Accessories,1134.05,3,2024-10-19 08:06:46.283027,East,Sales_47
4405,Customer_232,Headphones,Computing,1409.65,6,2024-10-23 08:06:46.283029,South,Sales_14
4406,Customer_533,Mouse,Computing,412.93,6,2024-11-03 08:06:46.283032,East,Sales_19
4407,Customer_819,Laptop,Computing,1339.84,4,2024-09-30 08:06:46.283034,East,Sales_28
4408,Customer_550,Monitor,Electronics,373.13,2,2024-11-26 08:06:46.283037,East,Sales_24
4409,Customer_788,Phone,Accessories,1230.78,6,2024-11-21 08:06:46.283039,West,Sales_41
4410,Customer_505,Headphones,Electronics,829.8,5,2025-03-25 08:06:46.283042,South,Sales_33
4411,Customer_669,Tablet,Accessories,1311.06,6,2024-07-27 08:06:46.283044,West,Sales_12
4412,Customer_179,Headphones,Electronics,1990.15,7,2025-03-04 08:06:46.283047,South,Sales_10
4413,Customer_132,Headphones,Accessories,1876.26,9,2024-11-28 08:06:46.283049,West,Sales_7
4414,Customer_823,Laptop,Electronics,18.52,7,2025-04-20 08:06:46.283052,West,Sales_46
4415,Customer_455,Tablet,Computing,1772.02,4,2024-08-07 08:06:46.283054,West,Sales_1
4416,Customer_348,Mouse,Electronics,142.32,5,2024-11-09 08:06:46.283057,Central,Sales_15
4417,Customer_540,Mouse,Electronics,1906.56,6,2024-07-30 08:06:46.283059,West,Sales_1
4418,Customer_772,Headphones,Computing,570.83,9,2024-11-06 08:06:46.283062,East,Sales_45
4419,Customer_406,Laptop,Computing,770.25,5,2025-01-20 08:06:46.283064,North,Sales_20
4420,Customer_76,Tablet,Accessories,192.36,5,2024-08-04 08:06:46.283067,West,Sales_2
4421,Customer_941,Mouse,Accessories,233.42,7,2025-01-28 08:06:46.283069,North,Sales_3
4422,Customer_579,Monitor,Accessories,1456.21,2,2024-12-05 08:06:46.283072,North,Sales_36
4423,Customer_854,Keyboard,Electronics,1889.22,3,2024-09-30 08:06:46.283074,East,Sales_16
4424,Customer_492,Keyboard,Accessories,1225.39,2,2024-11-30 08:06:46.283077,North,Sales_29
4425,Customer_194,Mouse,Electronics,1434.54,2,2024-11-28 08:06:46.283090,North,Sales_44
4426,Customer_984,Tablet,Electronics,1526.32,3,2024-11-13 08:06:46.283092,North,Sales_36
4427,Customer_162,Phone,Accessories,533.0,6,2025-06-22 08:06:46.283095,South,Sales_44
4428,Customer_347,Mouse,Accessories,100.01,5,2025-04-12 08:06:46.283097,West,Sales_39
4429,Customer_951,Phone,Electronics,13.73,5,2025-03-13 08:06:46.283100,West,Sales_3
4430,Customer_361,Phone,Computing,707.79,2,2024-10-06 08:06:46.283102,North,Sales_37
4431,Customer_769,Tablet,Computing,490.51,2,2024-12-21 08:06:46.283105,East,Sales_44
4432,Customer_584,Phone,Electronics,134.01,1,2025-02-13 08:06:46.283108,South,Sales_12
4433,Customer_87,Monitor,Accessories,367.26,3,2025-03-02 08:06:46.283110,East,Sales_20
4434,Customer_934,Tablet,Electronics,257.75,7,2025-02-13 08:06:46.283113,East,Sales_23
4435,Customer_262,Mouse,Electronics,1830.61,5,2024-12-08 08:06:46.283115,North,Sales_22
4436,Customer_214,Headphones,Accessories,289.13,7,2025-03-11 08:06:46.283118,Central,Sales_32
4437,Customer_665,Monitor,Computing,1079.92,9,2024-12-10 08:06:46.283120,North,Sales_7
4438,Customer_722,Laptop,Electronics,1190.28,6,2024-09-19 08:06:46.283123,Central,Sales_22
4439,Customer_913,Keyboard,Computing,1091.54,2,2024-07-14 08:06:46.283125,South,Sales_44
4440,Customer_573,Mouse,Computing,207.12,1,2024-07-26 08:06:46.283128,Central,Sales_2
4441,Customer_780,Mouse,Accessories,644.41,1,2025-02-05 08:06:46.283130,North,Sales_14
4442,Customer_262,Mouse,Electronics,112.03,9,2024-12-06 08:06:46.283133,North,Sales_16
4443,Customer_730,Monitor,Electronics,797.38,6,2025-03-14 08:06:46.283135,East,Sales_24
4444,Customer_283,Laptop,Computing,385.31,6,2025-02-12 08:06:46.283138,North,Sales_7
4445,Customer_648,Headphones,Computing,1127.65,4,2025-06-10 08:06:46.283140,North,Sales_4
4446,Customer_467,Tablet,Accessories,1388.69,2,2025-05-16 08:06:46.283143,West,Sales_37
4447,Customer_380,Laptop,Computing,1068.92,3,2024-09-19 08:06:46.283145,West,Sales_46
4448,Customer_362,Monitor,Accessories,874.13,3,2024-08-07 08:06:46.283148,East,Sales_41
4449,Customer_449,Mouse,Electronics,780.79,8,2024-07-04 08:06:46.283150,Central,Sales_5
4450,Customer_441,Keyboard,Accessories,1684.97,6,2025-06-23 08:06:46.283153,Central,Sales_2
4451,Customer_93,Mouse,Computing,446.54,7,2024-12-28 08:06:46.283155,West,Sales_5
4452,Customer_621,Tablet,Electronics,1471.09,9,2025-04-27 08:06:46.283158,South,Sales_3
4453,Customer_753,Phone,Accessories,1517.39,1,2025-04-05 08:06:46.283160,West,Sales_42
4454,Customer_867,Keyboard,Electronics,844.21,2,2025-03-16 08:06:46.283163,South,Sales_8
4455,Customer_424,Mouse,Accessories,601.63,9,2025-01-21 08:06:46.283165,Central,Sales_26
4456,Customer_142,Headphones,Computing,946.38,5,2024-12-10 08:06:46.283168,West,Sales_10
4457,Customer_291,Keyboard,Computing,195.5,4,2025-06-02 08:06:46.283170,North,Sales_34
4458,Customer_432,Phone,Electronics,101.4,1,2024-08-11 08:06:46.283173,South,Sales_46
4459,Customer_749,Laptop,Electronics,232.09,9,2025-04-21 08:06:46.283175,South,Sales_36
4460,Customer_852,Monitor,Electronics,382.42,9,2024-10-26 08:06:46.283178,South,Sales_12
4461,Customer_824,Mouse,Accessories,1013.31,4,2024-07-14 08:06:46.283180,Central,Sales_20
4462,Customer_689,Tablet,Computing,1699.78,9,2025-06-13 08:06:46.283183,East,Sales_29
4463,Customer_653,Laptop,Electronics,478.93,1,2024-09-11 08:06:46.283185,North,Sales_14
4464,Customer_701,Mouse,Electronics,1870.97,5,2024-09-09 08:06:46.283188,West,Sales_48
4465,Customer_998,Laptop,Electronics,1910.27,1,2024-08-10 08:06:46.283190,South,Sales_5
4466,Customer_49,Tablet,Accessories,1918.22,4,2024-09-05 08:06:46.283193,Central,Sales_48
4467,Customer_302,Mouse,Electronics,1676.75,5,2024-07-31 08:06:46.283195,South,Sales_27
4468,Customer_881,Phone,Electronics,734.01,3,2025-04-22 08:06:46.283198,West,Sales_4
4469,Customer_190,Phone,Accessories,154.64,2,2025-05-24 08:06:46.283200,North,Sales_29
4470,Customer_136,Tablet,Accessories,1141.95,6,2025-04-01 08:06:46.283203,South,Sales_3
4471,Customer_555,Keyboard,Electronics,1121.78,3,2025-02-22 08:06:46.283205,Central,Sales_33
4472,Customer_404,Tablet,Electronics,1701.45,1,2025-03-27 08:06:46.283208,Central,Sales_30
4473,Customer_892,Keyboard,Accessories,1992.02,5,2025-05-12 08:06:46.283210,East,Sales_36
4474,Customer_865,Mouse,Computing,1021.23,2,2024-11-17 08:06:46.283213,Central,Sales_9
4475,Customer_602,Keyboard,Accessories,696.96,2,2025-02-26 08:06:46.283215,East,Sales_1
4476,Customer_807,Mouse,Computing,379.94,4,2024-12-04 08:06:46.283218,North,Sales_48
4477,Customer_341,Mouse,Electronics,19.55,4,2024-09-22 08:06:46.283220,West,Sales_23
4478,Customer_757,Headphones,Electronics,1023.14,4,2024-09-28 08:06:46.283223,East,Sales_3
4479,Customer_945,Monitor,Computing,1115.48,7,2024-07-28 08:06:46.283226,South,Sales_32
4480,Customer_704,Mouse,Accessories,1651.63,1,2025-01-26 08:06:46.283229,South,Sales_24
4481,Customer_318,Keyboard,Electronics,1014.11,8,2024-07-17 08:06:46.283231,West,Sales_6
4482,Customer_618,Monitor,Computing,1833.77,9,2024-11-13 08:06:46.283234,Central,Sales_13
4483,Customer_363,Monitor,Accessories,1259.89,6,2025-04-24 08:06:46.283236,South,Sales_49
4484,Customer_822,Mouse,Computing,1682.27,4,2024-12-11 08:06:46.283239,East,Sales_15
4485,Customer_382,Tablet,Accessories,305.12,6,2024-12-27 08:06:46.283241,West,Sales_30
4486,Customer_233,Tablet,Accessories,1712.12,7,2025-02-03 08:06:46.283244,South,Sales_12
4487,Customer_777,Phone,Accessories,1353.54,6,2025-06-26 08:06:46.283246,Central,Sales_40
4488,Customer_344,Monitor,Accessories,348.76,1,2024-08-06 08:06:46.283248,Central,Sales_48
4489,Customer_549,Mouse,Computing,387.63,5,2025-03-26 08:06:46.283251,South,Sales_35
4490,Customer_817,Headphones,Computing,1853.74,8,2025-06-18 08:06:46.283253,West,Sales_28
4491,Customer_553,Tablet,Computing,74.11,8,2025-01-31 08:06:46.283256,North,Sales_4
4492,Customer_529,Headphones,Computing,930.44,9,2025-01-28 08:06:46.283258,South,Sales_7
4493,Customer_856,Mouse,Computing,633.82,4,2025-04-02 08:06:46.283261,Central,Sales_47
4494,Customer_789,Mouse,Accessories,1333.5,6,2024-10-15 08:06:46.283263,North,Sales_43
4495,Customer_819,Monitor,Electronics,1680.86,7,2025-05-28 08:06:46.283266,West,Sales_16
4496,Customer_571,Headphones,Electronics,727.15,5,2025-01-24 08:06:46.283268,Central,Sales_22
4497,Customer_935,Phone,Computing,859.54,8,2024-07-18 08:06:46.283271,West,Sales_46
4498,Customer_183,Monitor,Computing,1964.02,3,2025-01-11 08:06:46.283273,South,Sales_45
4499,Customer_41,Laptop,Electronics,1569.99,8,2024-08-21 08:06:46.283276,West,Sales_41
4500,Customer_551,Headphones,Accessories,1795.44,5,2025-06-16 08:06:46.283278,Central,Sales_25
4501,Customer_397,Tablet,Computing,883.14,1,2024-07-18 08:06:46.283281,South,Sales_3
4502,Customer_704,Tablet,Accessories,475.81,6,2025-06-18 08:06:46.283283,Central,Sales_22
4503,Customer_779,Tablet,Electronics,829.61,2,2024-07-09 08:06:46.283286,Central,Sales_31
4504,Customer_494,Keyboard,Electronics,1435.02,7,2024-10-07 08:06:46.283289,North,Sales_37
4505,Customer_659,Mouse,Computing,227.77,9,2024-07-10 08:06:46.283291,East,Sales_22
4506,Customer_907,Monitor,Accessories,548.23,3,2025-04-27 08:06:46.283294,West,Sales_27
4507,Customer_333,Tablet,Computing,102.81,4,2025-06-04 08:06:46.283296,West,Sales_2
4508,Customer_127,Laptop,Electronics,870.37,4,2024-08-22 08:06:46.283299,North,Sales_22
4509,Customer_558,Tablet,Accessories,1656.62,4,2024-08-29 08:06:46.283304,West,Sales_17
4510,Customer_557,Phone,Computing,59.08,3,2024-11-21 08:06:46.283307,North,Sales_48
4511,Customer_1,Mouse,Computing,1353.89,5,2025-01-21 08:06:46.283310,West,Sales_20
4512,Customer_168,Headphones,Computing,1865.67,9,2024-08-18 08:06:46.283312,West,Sales_24
4513,Customer_620,Mouse,Electronics,481.49,8,2025-06-20 08:06:46.283315,Central,Sales_45
4514,Customer_19,Headphones,Computing,1390.33,2,2024-09-28 08:06:46.283317,North,Sales_31
4515,Customer_332,Headphones,Accessories,1950.45,9,2025-01-29 08:06:46.283320,West,Sales_43
4516,Customer_584,Monitor,Computing,1924.93,2,2025-03-04 08:06:46.283322,East,Sales_8
4517,Customer_456,Keyboard,Electronics,477.51,7,2024-10-14 08:06:46.283325,North,Sales_5
4518,Customer_957,Headphones,Computing,209.66,5,2025-01-15 08:06:46.283327,North,Sales_2
4519,Customer_109,Headphones,Electronics,305.08,7,2025-06-24 08:06:46.283329,North,Sales_4
4520,Customer_268,Monitor,Electronics,1407.05,5,2025-01-13 08:06:46.283332,Central,Sales_35
4521,Customer_445,Tablet,Accessories,1454.26,6,2024-07-11 08:06:46.283334,North,Sales_34
4522,Customer_240,Phone,Accessories,1351.73,8,2025-06-21 08:06:46.283337,Central,Sales_3
4523,Customer_929,Laptop,Computing,678.8,1,2024-12-03 08:06:46.283339,East,Sales_48
4524,Customer_301,Monitor,Electronics,347.86,1,2025-01-24 08:06:46.283342,South,Sales_20
4525,Customer_602,Keyboard,Electronics,1165.71,5,2024-11-14 08:06:46.283344,Central,Sales_9
4526,Customer_103,Monitor,Accessories,972.52,1,2025-01-25 08:06:46.283347,West,Sales_6
4527,Customer_988,Mouse,Accessories,1460.38,3,2025-02-27 08:06:46.283349,North,Sales_47
4528,Customer_250,Tablet,Computing,888.31,9,2025-05-17 08:06:46.283352,South,Sales_5
4529,Customer_453,Tablet,Electronics,683.89,7,2024-10-16 08:06:46.283354,Central,Sales_41
4530,Customer_520,Headphones,Accessories,594.02,6,2025-05-04 08:06:46.283357,West,Sales_38
4531,Customer_153,Tablet,Computing,430.83,8,2025-03-04 08:06:46.283359,South,Sales_35
4532,Customer_859,Tablet,Electronics,538.84,8,2025-04-05 08:06:46.283362,East,Sales_31
4533,Customer_174,Tablet,Electronics,198.71,6,2024-07-10 08:06:46.283364,Central,Sales_13
4534,Customer_343,Tablet,Accessories,700.25,4,2024-10-22 08:06:46.283367,Central,Sales_26
4535,Customer_670,Laptop,Computing,82.77,4,2025-04-05 08:06:46.283369,East,Sales_22
4536,Customer_431,Keyboard,Accessories,380.96,4,2025-07-01 08:06:46.283372,Central,Sales_32
4537,Customer_727,Headphones,Computing,1496.07,6,2024-09-27 08:06:46.283374,North,Sales_15
4538,Customer_689,Tablet,Electronics,657.68,1,2025-03-09 08:06:46.283377,Central,Sales_11
4539,Customer_687,Headphones,Computing,1339.79,2,2025-03-28 08:06:46.283379,North,Sales_16
4540,Customer_852,Keyboard,Computing,1436.6,6,2025-01-23 08:06:46.283381,Central,Sales_47
4541,Customer_850,Phone,Computing,1166.56,1,2024-07-29 08:06:46.283384,West,Sales_6
4542,Customer_658,Tablet,Computing,1917.81,9,2024-09-09 08:06:46.283387,West,Sales_46
4543,Customer_962,Headphones,Computing,52.67,6,2024-09-10 08:06:46.283389,South,Sales_11
4544,Customer_324,Monitor,Accessories,1479.92,7,2025-04-13 08:06:46.283392,West,Sales_10
4545,Customer_990,Headphones,Computing,1917.99,1,2024-07-11 08:06:46.283394,East,Sales_16
4546,Customer_673,Tablet,Computing,1725.92,8,2025-02-06 08:06:46.283397,South,Sales_12
4547,Customer_639,Mouse,Electronics,344.11,5,2025-06-28 08:06:46.283399,West,Sales_7
4548,Customer_420,Laptop,Computing,660.37,5,2024-12-31 08:06:46.283402,North,Sales_39
4549,Customer_594,Monitor,Electronics,353.18,6,2024-10-25 08:06:46.283404,Central,Sales_27
4550,Customer_485,Monitor,Accessories,1206.6,7,2025-06-09 08:06:46.283407,West,Sales_24
4551,Customer_659,Mouse,Accessories,1427.25,7,2025-05-24 08:06:46.283409,North,Sales_15
4552,Customer_751,Tablet,Computing,640.98,5,2025-01-16 08:06:46.283412,South,Sales_6
4553,Customer_412,Laptop,Accessories,1083.62,1,2025-07-01 08:06:46.283414,Central,Sales_19
4554,Customer_936,Monitor,Computing,1384.93,9,2024-07-05 08:06:46.283417,West,Sales_8
4555,Customer_84,Laptop,Accessories,848.47,6,2025-01-14 08:06:46.283419,South,Sales_47
4556,Customer_113,Monitor,Computing,1709.49,9,2025-05-08 08:06:46.283422,West,Sales_36
4557,Customer_737,Tablet,Computing,1545.38,4,2025-04-12 08:06:46.283424,South,Sales_13
4558,Customer_332,Phone,Electronics,138.68,2,2024-08-08 08:06:46.283427,West,Sales_33
4559,Customer_378,Monitor,Electronics,1246.04,3,2025-01-06 08:06:46.283429,North,Sales_32
4560,Customer_755,Phone,Electronics,478.3,4,2025-02-21 08:06:46.283432,East,Sales_28
4561,Customer_655,Monitor,Electronics,1119.46,8,2025-04-09 08:06:46.283434,North,Sales_40
4562,Customer_41,Keyboard,Computing,1914.21,3,2024-07-16 08:06:46.283436,Central,Sales_49
4563,Customer_935,Tablet,Accessories,1759.33,8,2024-10-06 08:06:46.283439,West,Sales_10
4564,Customer_770,Mouse,Computing,814.99,6,2024-07-25 08:06:46.283442,East,Sales_33
4565,Customer_959,Phone,Electronics,590.11,4,2025-04-01 08:06:46.283444,East,Sales_1
4566,Customer_797,Mouse,Electronics,476.47,7,2024-07-13 08:06:46.283447,Central,Sales_21
4567,Customer_105,Tablet,Accessories,1069.7,5,2024-10-27 08:06:46.283449,Central,Sales_5
4568,Customer_202,Headphones,Electronics,237.35,5,2024-09-12 08:06:46.283452,East,Sales_1
4569,Customer_450,Mouse,Computing,1103.06,9,2024-12-18 08:06:46.283454,Central,Sales_21
4570,Customer_819,Tablet,Computing,12.65,3,2025-04-16 08:06:46.283457,Central,Sales_25
4571,Customer_843,Mouse,Computing,654.46,4,2025-01-19 08:06:46.283459,West,Sales_20
4572,Customer_973,Phone,Computing,447.67,5,2025-05-26 08:06:46.283463,North,Sales_45
4573,Customer_266,Keyboard,Computing,1942.73,1,2024-08-30 08:06:46.283465,South,Sales_9
4574,Customer_910,Mouse,Accessories,1457.21,7,2024-12-02 08:06:46.283468,East,Sales_16
4575,Customer_210,Phone,Computing,705.81,8,2025-02-23 08:06:46.283470,South,Sales_28
4576,Customer_563,Monitor,Electronics,194.76,6,2025-01-28 08:06:46.283473,East,Sales_40
4577,Customer_118,Tablet,Electronics,1038.43,9,2025-01-26 08:06:46.283475,East,Sales_46
4578,Customer_713,Laptop,Electronics,434.76,3,2024-08-16 08:06:46.283478,North,Sales_49
4579,Customer_377,Headphones,Electronics,1077.49,2,2024-11-19 08:06:46.283481,East,Sales_36
4580,Customer_551,Laptop,Accessories,1672.37,5,2025-05-20 08:06:46.283483,East,Sales_39
4581,Customer_540,Tablet,Electronics,1235.43,9,2024-12-15 08:06:46.283486,North,Sales_49
4582,Customer_771,Keyboard,Accessories,1271.24,1,2025-06-12 08:06:46.283488,Central,Sales_24
4583,Customer_84,Mouse,Electronics,1086.65,1,2024-07-30 08:06:46.283490,South,Sales_16
4584,Customer_454,Keyboard,Accessories,1855.26,3,2024-11-04 08:06:46.283493,East,Sales_14
4585,Customer_667,Laptop,Accessories,1864.49,3,2024-11-17 08:06:46.283495,North,Sales_48
4586,Customer_629,Headphones,Accessories,1030.32,5,2024-11-08 08:06:46.283498,East,Sales_34
4587,Customer_514,Phone,Electronics,618.46,4,2025-02-05 08:06:46.283500,North,Sales_24
4588,Customer_605,Headphones,Accessories,924.58,6,2024-10-04 08:06:46.283503,South,Sales_47
4589,Customer_678,Tablet,Computing,381.25,8,2025-04-28 08:06:46.283505,West,Sales_11
4590,Customer_387,Tablet,Computing,1276.33,8,2025-06-27 08:06:46.283508,Central,Sales_45
4591,Customer_912,Keyboard,Electronics,1005.18,4,2024-11-13 08:06:46.283510,West,Sales_36
4592,Customer_350,Phone,Computing,215.57,1,2024-07-12 08:06:46.283513,North,Sales_1
4593,Customer_296,Keyboard,Computing,403.32,7,2024-09-15 08:06:46.283515,East,Sales_47
4594,Customer_258,Mouse,Computing,964.47,6,2024-10-21 08:06:46.283520,Central,Sales_12
4595,Customer_81,Monitor,Electronics,1776.3,5,2025-04-28 08:06:46.283523,South,Sales_21
4596,Customer_937,Phone,Electronics,1137.12,4,2024-10-27 08:06:46.283525,Central,Sales_9
4597,Customer_268,Monitor,Computing,1366.25,6,2025-04-18 08:06:46.283527,East,Sales_39
4598,Customer_419,Headphones,Electronics,684.67,8,2025-04-08 08:06:46.283530,West,Sales_3
4599,Customer_235,Mouse,Accessories,1147.11,6,2024-10-25 08:06:46.283533,North,Sales_16
4600,Customer_833,Monitor,Computing,900.29,3,2024-11-24 08:06:46.283535,West,Sales_4
4601,Customer_311,Laptop,Electronics,1321.67,9,2025-04-23 08:06:46.283537,Central,Sales_26
4602,Customer_813,Headphones,Electronics,110.65,3,2024-12-14 08:06:46.283540,East,Sales_46
4603,Customer_975,Monitor,Computing,991.67,4,2025-05-06 08:06:46.283542,North,Sales_13
4604,Customer_986,Mouse,Electronics,599.03,5,2024-10-01 08:06:46.283545,East,Sales_20
4605,Customer_357,Monitor,Computing,659.11,2,2024-11-25 08:06:46.283547,East,Sales_19
4606,Customer_213,Tablet,Electronics,1922.23,2,2025-01-28 08:06:46.283550,Central,Sales_27
4607,Customer_574,Keyboard,Accessories,373.56,6,2025-01-04 08:06:46.283552,West,Sales_2
4608,Customer_49,Laptop,Computing,629.38,2,2024-12-03 08:06:46.283555,East,Sales_10
4609,Customer_127,Tablet,Accessories,1024.69,1,2025-02-25 08:06:46.283557,East,Sales_25
4610,Customer_223,Tablet,Computing,1727.42,8,2024-11-03 08:06:46.283560,East,Sales_19
4611,Customer_921,Mouse,Electronics,839.17,1,2025-01-13 08:06:46.283562,North,Sales_15
4612,Customer_279,Keyboard,Accessories,1490.29,6,2024-07-04 08:06:46.283565,East,Sales_39
4613,Customer_408,Keyboard,Electronics,1714.18,1,2024-10-07 08:06:46.283567,East,Sales_47
4614,Customer_505,Phone,Computing,626.93,8,2025-01-22 08:06:46.283570,Central,Sales_49
4615,Customer_294,Headphones,Computing,791.57,5,2025-06-10 08:06:46.283572,East,Sales_24
4616,Customer_796,Laptop,Computing,719.55,3,2024-12-23 08:06:46.283575,East,Sales_16
4617,Customer_277,Headphones,Computing,1667.38,5,2024-09-13 08:06:46.283577,Central,Sales_17
4618,Customer_438,Mouse,Computing,98.25,1,2025-02-25 08:06:46.283580,North,Sales_16
4619,Customer_107,Laptop,Accessories,623.76,1,2025-05-24 08:06:46.283582,West,Sales_18
4620,Customer_658,Phone,Computing,1362.02,4,2025-06-03 08:06:46.283585,Central,Sales_49
4621,Customer_420,Monitor,Electronics,1135.23,9,2025-05-29 08:06:46.283587,North,Sales_4
4622,Customer_611,Tablet,Accessories,878.22,9,2024-07-08 08:06:46.283590,West,Sales_2
4623,Customer_429,Laptop,Electronics,1084.5,1,2024-10-24 08:06:46.283592,East,Sales_49
4624,Customer_375,Headphones,Computing,403.19,3,2024-07-04 08:06:46.283595,Central,Sales_49
4625,Customer_73,Tablet,Electronics,867.13,4,2024-12-01 08:06:46.283597,East,Sales_31
4626,Customer_949,Mouse,Accessories,1008.39,2,2024-09-20 08:06:46.283600,Central,Sales_2
4627,Customer_998,Headphones,Accessories,1803.37,7,2024-10-21 08:06:46.283602,West,Sales_2
4628,Customer_634,Monitor,Accessories,529.06,3,2024-12-30 08:06:46.283605,North,Sales_15
4629,Customer_30,Mouse,Electronics,1736.98,1,2025-05-04 08:06:46.283607,Central,Sales_48
4630,Customer_188,Monitor,Accessories,1292.04,1,2024-10-15 08:06:46.283610,North,Sales_43
4631,Customer_364,Monitor,Electronics,50.48,3,2024-10-01 08:06:46.283612,East,Sales_29
4632,Customer_866,Tablet,Computing,1452.02,6,2025-03-15 08:06:46.283615,East,Sales_34
4633,Customer_800,Mouse,Computing,80.75,4,2024-08-21 08:06:46.283617,West,Sales_40
4634,Customer_451,Mouse,Electronics,1994.79,1,2025-02-13 08:06:46.283620,West,Sales_32
4635,Customer_195,Laptop,Accessories,1746.55,7,2024-11-13 08:06:46.283623,South,Sales_21
4636,Customer_156,Headphones,Electronics,601.71,2,2025-06-11 08:06:46.283625,South,Sales_30
4637,Customer_172,Mouse,Electronics,522.25,5,2025-04-16 08:06:46.283627,West,Sales_24
4638,Customer_847,Laptop,Electronics,769.07,8,2025-06-03 08:06:46.283631,East,Sales_44
4639,Customer_41,Keyboard,Computing,718.77,7,2025-06-30 08:06:46.283633,North,Sales_14
4640,Customer_63,Keyboard,Electronics,750.95,8,2025-03-08 08:06:46.283636,West,Sales_28
4641,Customer_23,Keyboard,Computing,643.37,6,2025-04-29 08:06:46.283638,North,Sales_14
4642,Customer_360,Phone,Electronics,1246.06,7,2024-09-20 08:06:46.283641,South,Sales_44
4643,Customer_75,Mouse,Computing,336.88,9,2025-01-09 08:06:46.283643,North,Sales_34
4644,Customer_560,Phone,Electronics,1693.5,6,2025-03-03 08:06:46.283646,West,Sales_14
4645,Customer_672,Headphones,Electronics,1626.68,9,2024-11-15 08:06:46.283648,East,Sales_25
4646,Customer_825,Mouse,Accessories,958.2,2,2025-05-22 08:06:46.283676,West,Sales_12
4647,Customer_118,Laptop,Accessories,1706.93,2,2025-06-30 08:06:46.283680,Central,Sales_41
4648,Customer_612,Phone,Electronics,501.82,2,2024-12-26 08:06:46.283682,Central,Sales_40
