sku,product_name,warehouse,stock_level,reorder_point,supplier,cost_price,last_updated
SKU_002223,Device Z,WH_003,690,63,Supplier_2,28.87,2025-06-29 17:06:46.329840
SKU_002224,Gadget X,WH_001,891,77,Supplier_13,235.83,2025-07-02 09:06:46.329843
SKU_002225,Gadget X,WH_001,975,87,Supplier_13,461.77,2025-06-30 05:06:46.329846
SKU_002226,Widget B,WH_003,742,84,Supplier_9,495.69,2025-06-30 23:06:46.329848
SKU_002227,Widget A,WH_002,98,77,Supplier_3,99.73,2025-06-26 21:06:46.329851
SKU_002228,Gadget X,WH_001,726,35,Supplier_2,435.95,2025-06-29 08:06:46.329854
SKU_002229,Widget B,WH_004,199,12,Supplier_14,77.39,2025-07-01 06:06:46.329857
SKU_002230,Gadget X,WH_002,255,66,Supplier_16,421.38,2025-06-29 17:06:46.329859
SKU_002231,Device Z,WH_004,436,46,Supplier_14,142.25,2025-06-29 13:06:46.329862
SKU_002232,Widget A,WH_001,493,47,Supplier_4,480.01,2025-06-28 18:06:46.329865
SKU_002233,Gadget X,WH_003,435,50,Supplier_2,349.27,2025-06-26 10:06:46.329867
SKU_002234,Widget A,WH_002,706,13,Supplier_16,202.56,2025-06-29 04:06:46.329870
SKU_002235,Widget A,WH_003,891,35,Supplier_8,144.08,2025-06-26 09:06:46.329873
SKU_002236,Device Z,WH_003,23,48,Supplier_1,121.44,2025-07-02 20:06:46.329876
SKU_002237,Device Z,WH_004,362,51,Supplier_18,341.99,2025-06-27 06:06:46.329878
SKU_002238,Tool Y,WH_004,981,20,Supplier_9,448.42,2025-07-03 03:06:46.329881
SKU_002239,Widget A,WH_002,269,20,Supplier_12,378.7,2025-06-27 07:06:46.329884
SKU_002240,Gadget X,WH_002,789,63,Supplier_5,418.22,2025-07-03 00:06:46.329886
SKU_002241,Device Z,WH_002,737,47,Supplier_3,391.78,2025-06-30 00:06:46.329889
SKU_002242,Gadget X,WH_004,227,29,Supplier_8,489.68,2025-06-30 13:06:46.329892
SKU_002243,Widget A,WH_004,127,35,Supplier_16,380.11,2025-07-01 03:06:46.329894
SKU_002244,Device Z,WH_003,542,85,Supplier_18,109.06,2025-06-28 03:06:46.329897
SKU_002245,Tool Y,WH_003,852,23,Supplier_12,396.84,2025-07-01 07:06:46.329900
SKU_002246,Widget A,WH_003,762,59,Supplier_12,164.42,2025-06-30 11:06:46.329903
SKU_002247,Gadget X,WH_002,57,34,Supplier_4,497.92,2025-06-27 14:06:46.329905
SKU_002248,Tool Y,WH_001,324,64,Supplier_10,191.45,2025-06-28 11:06:46.329908
SKU_002249,Widget A,WH_004,658,60,Supplier_9,149.93,2025-06-29 15:06:46.329911
SKU_002250,Device Z,WH_002,105,99,Supplier_4,123.41,2025-06-27 14:06:46.329913
SKU_002251,Widget A,WH_004,436,19,Supplier_1,330.96,2025-06-30 09:06:46.329916
SKU_002252,Widget B,WH_001,84,23,Supplier_5,59.06,2025-06-30 14:06:46.329919
SKU_002253,Gadget X,WH_004,1,14,Supplier_3,477.01,2025-06-27 23:06:46.329921
SKU_002254,Device Z,WH_004,436,66,Supplier_11,150.68,2025-07-02 07:06:46.329924
SKU_002255,Device Z,WH_004,450,31,Supplier_13,151.22,2025-06-30 05:06:46.329927
SKU_002256,Widget B,WH_003,814,84,Supplier_11,27.8,2025-07-01 20:06:46.329930
SKU_002257,Tool Y,WH_001,882,38,Supplier_6,126.78,2025-07-01 21:06:46.329932
SKU_002258,Device Z,WH_002,564,16,Supplier_4,212.39,2025-07-02 17:06:46.329935
SKU_002259,Tool Y,WH_002,440,27,Supplier_7,187.96,2025-06-30 03:06:46.329938
SKU_002260,Tool Y,WH_002,221,40,Supplier_3,140.14,2025-06-30 15:06:46.329941
SKU_002261,Tool Y,WH_001,993,52,Supplier_10,25.17,2025-07-02 12:06:46.329943
SKU_002262,Widget A,WH_004,24,93,Supplier_5,153.79,2025-06-27 18:06:46.329946
SKU_002263,Widget B,WH_002,34,44,Supplier_19,390.27,2025-06-27 14:06:46.329949
SKU_002264,Gadget X,WH_001,668,80,Supplier_18,222.2,2025-07-01 03:06:46.329952
SKU_002265,Widget B,WH_003,971,13,Supplier_17,148.93,2025-06-29 12:06:46.329954
SKU_002266,Device Z,WH_001,342,60,Supplier_1,155.87,2025-06-30 23:06:46.329957
SKU_002267,Widget B,WH_003,987,39,Supplier_5,279.45,2025-07-01 20:06:46.329960
SKU_002268,Gadget X,WH_001,365,62,Supplier_17,154.63,2025-06-28 09:06:46.329962
SKU_002269,Widget A,WH_003,656,91,Supplier_9,317.24,2025-07-01 18:06:46.329965
SKU_002270,Device Z,WH_002,335,83,Supplier_11,494.78,2025-06-29 01:06:46.329968
SKU_002271,Widget A,WH_001,432,23,Supplier_7,25.38,2025-06-30 13:06:46.329970
SKU_002272,Device Z,WH_003,951,45,Supplier_7,88.52,2025-06-30 13:06:46.329973
SKU_002273,Gadget X,WH_004,456,96,Supplier_2,93.66,2025-06-26 22:06:46.329976
SKU_002274,Widget A,WH_002,898,21,Supplier_14,226.3,2025-06-29 01:06:46.329979
SKU_002275,Gadget X,WH_002,789,85,Supplier_16,25.5,2025-06-30 21:06:46.329981
SKU_002276,Gadget X,WH_003,478,43,Supplier_5,241.37,2025-06-26 19:06:46.329984
SKU_002277,Widget B,WH_003,397,35,Supplier_18,464.82,2025-06-28 03:06:46.329987
SKU_002278,Device Z,WH_001,898,15,Supplier_4,10.72,2025-06-28 06:06:46.329990
SKU_002279,Tool Y,WH_003,805,62,Supplier_12,185.64,2025-07-01 21:06:46.329992
SKU_002280,Tool Y,WH_003,342,24,Supplier_19,381.64,2025-06-27 20:06:46.329995
SKU_002281,Widget A,WH_004,788,28,Supplier_13,81.47,2025-06-28 05:06:46.329998
SKU_002282,Gadget X,WH_002,690,56,Supplier_6,43.39,2025-06-27 06:06:46.330001
SKU_002283,Widget B,WH_003,279,96,Supplier_11,317.24,2025-06-27 13:06:46.330004
SKU_002284,Device Z,WH_003,351,86,Supplier_15,9.93,2025-06-29 15:06:46.330006
SKU_002285,Widget A,WH_004,812,70,Supplier_17,401.88,2025-06-29 22:06:46.330009
SKU_002286,Gadget X,WH_003,196,99,Supplier_2,38.09,2025-06-27 14:06:46.330012
SKU_002287,Tool Y,WH_004,224,61,Supplier_13,264.56,2025-07-01 04:06:46.330015
SKU_002288,Tool Y,WH_002,939,27,Supplier_1,371.36,2025-07-02 13:06:46.330017
SKU_002289,Device Z,WH_002,46,69,Supplier_4,124.8,2025-06-30 08:06:46.330020
SKU_002290,Device Z,WH_004,184,56,Supplier_15,56.25,2025-06-29 21:06:46.330023
SKU_002291,Device Z,WH_004,914,66,Supplier_16,91.93,2025-07-02 06:06:46.330025
SKU_002292,Widget A,WH_002,161,42,Supplier_11,428.07,2025-06-30 23:06:46.330028
SKU_002293,Device Z,WH_002,642,41,Supplier_3,354.36,2025-06-28 06:06:46.330031
SKU_002294,Widget A,WH_004,294,13,Supplier_12,103.06,2025-06-27 20:06:46.330034
SKU_002295,Widget B,WH_001,91,50,Supplier_12,359.48,2025-06-30 07:06:46.330036
SKU_002296,Gadget X,WH_002,586,28,Supplier_11,355.77,2025-06-27 16:06:46.330039
SKU_002297,Tool Y,WH_002,955,16,Supplier_16,498.87,2025-06-30 04:06:46.330042
SKU_002298,Widget A,WH_004,649,35,Supplier_13,198.82,2025-06-28 04:06:46.330045
SKU_002299,Gadget X,WH_004,167,96,Supplier_12,433.1,2025-06-28 04:06:46.330047
SKU_002300,Device Z,WH_004,257,60,Supplier_10,225.99,2025-07-02 01:06:46.330050
SKU_002301,Tool Y,WH_001,749,65,Supplier_11,449.39,2025-07-02 06:06:46.330053
SKU_002302,Widget A,WH_004,556,80,Supplier_18,50.34,2025-06-26 21:06:46.330055
SKU_002303,Device Z,WH_001,998,84,Supplier_5,91.78,2025-07-02 15:06:46.330058
SKU_002304,Gadget X,WH_004,922,60,Supplier_13,425.73,2025-06-29 18:06:46.330061
SKU_002305,Widget B,WH_004,308,17,Supplier_17,410.55,2025-06-29 00:06:46.330064
SKU_002306,Gadget X,WH_001,648,22,Supplier_12,156.19,2025-06-26 18:06:46.330066
SKU_002307,Widget A,WH_003,614,41,Supplier_17,300.42,2025-07-01 16:06:46.330069
SKU_002308,Widget B,WH_002,128,43,Supplier_1,194.44,2025-07-01 23:06:46.330072
SKU_002309,Widget B,WH_004,672,27,Supplier_8,10.11,2025-07-03 02:06:46.330074
SKU_002310,Device Z,WH_003,549,88,Supplier_16,17.92,2025-07-03 04:06:46.330077
SKU_002311,Gadget X,WH_001,568,64,Supplier_15,31.86,2025-07-02 12:06:46.330080
SKU_002312,Widget A,WH_004,160,52,Supplier_19,299.07,2025-06-27 19:06:46.330082
SKU_002313,Widget B,WH_001,175,33,Supplier_10,143.22,2025-06-28 09:06:46.330085
SKU_002314,Device Z,WH_001,770,30,Supplier_2,76.25,2025-06-26 14:06:46.330088
SKU_002315,Widget B,WH_001,287,27,Supplier_4,470.86,2025-06-28 23:06:46.330091
SKU_002316,Gadget X,WH_003,972,23,Supplier_4,65.05,2025-06-29 18:06:46.330093
SKU_002317,Tool Y,WH_001,404,62,Supplier_12,338.62,2025-06-27 22:06:46.330096
SKU_002318,Widget A,WH_002,835,28,Supplier_17,447.61,2025-06-26 16:06:46.330099
SKU_002319,Tool Y,WH_004,656,86,Supplier_4,86.1,2025-07-01 19:06:46.330102
SKU_002320,Gadget X,WH_004,937,66,Supplier_8,111.29,2025-06-29 18:06:46.330104
SKU_002321,Tool Y,WH_002,579,73,Supplier_16,289.04,2025-06-30 01:06:46.330107
SKU_002322,Gadget X,WH_004,339,89,Supplier_15,256.68,2025-06-28 16:06:46.330110
SKU_002323,Gadget X,WH_002,267,11,Supplier_14,262.91,2025-06-27 09:06:46.330113
SKU_002324,Device Z,WH_003,217,66,Supplier_19,279.57,2025-06-29 16:06:46.330115
SKU_002325,Tool Y,WH_001,812,43,Supplier_11,475.2,2025-06-28 23:06:46.330118
SKU_002326,Widget B,WH_003,163,58,Supplier_13,31.65,2025-06-30 10:06:46.330121
SKU_002327,Gadget X,WH_002,847,99,Supplier_8,381.42,2025-07-03 01:06:46.330123
SKU_002328,Tool Y,WH_001,690,63,Supplier_9,120.09,2025-06-27 22:06:46.330126
SKU_002329,Widget B,WH_003,390,31,Supplier_2,189.97,2025-06-30 12:06:46.330129
SKU_002330,Widget A,WH_001,416,93,Supplier_2,49.2,2025-06-28 01:06:46.330132
SKU_002331,Widget B,WH_001,47,91,Supplier_8,225.59,2025-07-02 14:06:46.330134
SKU_002332,Tool Y,WH_003,193,53,Supplier_18,403.09,2025-06-27 18:06:46.330137
SKU_002333,Tool Y,WH_004,800,44,Supplier_7,53.88,2025-06-29 19:06:46.330140
SKU_002334,Widget B,WH_002,717,38,Supplier_11,141.42,2025-07-01 07:06:46.330143
SKU_002335,Widget B,WH_003,83,15,Supplier_1,189.67,2025-06-27 19:06:46.330145
SKU_002336,Gadget X,WH_003,612,46,Supplier_16,56.43,2025-06-27 20:06:46.330148
SKU_002337,Tool Y,WH_004,666,98,Supplier_16,382.35,2025-06-30 20:06:46.330151
SKU_002338,Gadget X,WH_002,46,94,Supplier_10,394.54,2025-06-29 10:06:46.330154
SKU_002339,Gadget X,WH_003,233,67,Supplier_17,418.77,2025-06-30 23:06:46.330156
SKU_002340,Widget A,WH_001,852,73,Supplier_10,294.03,2025-06-27 03:06:46.330159
SKU_002341,Tool Y,WH_002,961,40,Supplier_6,256.08,2025-07-02 01:06:46.330162
SKU_002342,Gadget X,WH_004,298,59,Supplier_14,134.96,2025-06-27 08:06:46.330165
SKU_002343,Widget A,WH_003,847,89,Supplier_15,329.3,2025-07-02 11:06:46.330167
SKU_002344,Gadget X,WH_001,146,69,Supplier_4,225.06,2025-06-30 01:06:46.330170
SKU_002345,Gadget X,WH_002,195,23,Supplier_2,485.53,2025-07-01 15:06:46.330173
SKU_002346,Tool Y,WH_003,905,79,Supplier_19,484.25,2025-06-30 02:06:46.330176
SKU_002347,Widget B,WH_002,21,20,Supplier_13,453.08,2025-06-27 17:06:46.330178
SKU_002348,Widget B,WH_001,971,36,Supplier_12,183.24,2025-07-01 11:06:46.330181
SKU_002349,Tool Y,WH_001,193,78,Supplier_13,187.15,2025-06-28 14:06:46.330184
SKU_002350,Widget B,WH_002,385,88,Supplier_15,427.07,2025-06-27 22:06:46.330186
SKU_002351,Device Z,WH_001,363,47,Supplier_2,365.92,2025-06-30 04:06:46.330189
SKU_002352,Widget B,WH_001,865,71,Supplier_8,353.66,2025-07-02 03:06:46.330192
SKU_002353,Gadget X,WH_002,273,62,Supplier_3,143.41,2025-07-02 05:06:46.330195
SKU_002354,Gadget X,WH_002,383,89,Supplier_1,417.51,2025-06-30 08:06:46.330197
SKU_002355,Widget A,WH_004,207,27,Supplier_11,291.81,2025-06-27 00:06:46.330200
SKU_002356,Tool Y,WH_003,274,61,Supplier_9,226.2,2025-06-26 12:06:46.330203
SKU_002357,Widget A,WH_004,728,33,Supplier_17,433.38,2025-07-01 18:06:46.330206
SKU_002358,Gadget X,WH_004,925,16,Supplier_7,200.13,2025-06-29 22:06:46.330209
SKU_002359,Gadget X,WH_004,495,23,Supplier_4,328.69,2025-06-30 14:06:46.330212
SKU_002360,Widget A,WH_004,901,59,Supplier_13,235.62,2025-06-28 00:06:46.330215
SKU_002361,Device Z,WH_003,538,33,Supplier_5,298.41,2025-07-01 19:06:46.330218
SKU_002362,Widget B,WH_002,526,88,Supplier_12,25.07,2025-07-01 05:06:46.330220
SKU_002363,Device Z,WH_001,158,22,Supplier_5,233.25,2025-06-29 22:06:46.330223
SKU_002364,Device Z,WH_001,939,28,Supplier_11,280.46,2025-06-29 20:06:46.330226
SKU_002365,Device Z,WH_002,725,38,Supplier_2,248.9,2025-07-02 20:06:46.330228
SKU_002366,Device Z,WH_002,459,31,Supplier_4,424.47,2025-07-02 16:06:46.330231
SKU_002367,Widget B,WH_002,393,11,Supplier_10,159.01,2025-06-29 21:06:46.330234
SKU_002368,Tool Y,WH_001,916,86,Supplier_7,442.62,2025-06-26 19:06:46.330237
SKU_002369,Widget A,WH_004,942,45,Supplier_12,204.71,2025-06-26 11:06:46.330239
SKU_002370,Device Z,WH_004,438,47,Supplier_8,348.79,2025-06-27 14:06:46.330242
SKU_002371,Device Z,WH_004,378,27,Supplier_16,47.93,2025-06-26 22:06:46.330245
SKU_002372,Widget A,WH_003,862,60,Supplier_2,104.08,2025-07-01 19:06:46.330248
SKU_002373,Widget A,WH_004,163,24,Supplier_3,381.78,2025-07-02 05:06:46.330250
SKU_002374,Tool Y,WH_003,638,61,Supplier_17,11.1,2025-06-26 23:06:46.330253
SKU_002375,Gadget X,WH_001,329,26,Supplier_15,484.42,2025-06-29 02:06:46.330256
SKU_002376,Tool Y,WH_003,569,86,Supplier_18,99.36,2025-06-26 16:06:46.330258
SKU_002377,Gadget X,WH_002,146,31,Supplier_10,451.15,2025-06-26 17:06:46.330261
SKU_002378,Widget B,WH_002,982,63,Supplier_2,260.39,2025-06-27 00:06:46.330264
SKU_002379,Tool Y,WH_001,959,61,Supplier_17,284.46,2025-07-02 09:06:46.330267
SKU_002380,Widget B,WH_004,767,94,Supplier_16,46.65,2025-06-26 09:06:46.330269
SKU_002381,Widget A,WH_001,109,99,Supplier_7,185.78,2025-06-26 22:06:46.330272
SKU_002382,Tool Y,WH_002,393,55,Supplier_19,82.33,2025-07-01 11:06:46.330275
SKU_002383,Widget A,WH_004,560,13,Supplier_16,265.34,2025-06-29 21:06:46.330278
SKU_002384,Device Z,WH_002,181,16,Supplier_1,277.61,2025-06-29 08:06:46.330280
SKU_002385,Widget A,WH_001,572,19,Supplier_4,356.29,2025-06-30 12:06:46.330283
SKU_002386,Device Z,WH_004,442,24,Supplier_13,439.75,2025-06-30 12:06:46.330286
SKU_002387,Gadget X,WH_001,986,35,Supplier_10,236.75,2025-07-01 18:06:46.330289
SKU_002388,Device Z,WH_002,746,89,Supplier_11,120.51,2025-06-26 20:06:46.330291
SKU_002389,Gadget X,WH_004,753,49,Supplier_19,170.12,2025-06-30 06:06:46.330294
SKU_002390,Device Z,WH_002,129,70,Supplier_15,424.31,2025-06-29 19:06:46.330297
SKU_002391,Device Z,WH_004,842,90,Supplier_11,77.2,2025-07-02 02:06:46.330299
SKU_002392,Widget B,WH_003,775,25,Supplier_3,315.49,2025-06-30 16:06:46.330302
SKU_002393,Widget B,WH_003,402,27,Supplier_2,11.48,2025-07-02 18:06:46.330305
SKU_002394,Widget A,WH_002,504,84,Supplier_11,126.61,2025-06-29 22:06:46.330308
SKU_002395,Widget B,WH_001,719,85,Supplier_10,297.75,2025-06-30 07:06:46.330310
SKU_002396,Gadget X,WH_003,963,11,Supplier_3,230.92,2025-07-03 00:06:46.330313
SKU_002397,Widget B,WH_003,653,63,Supplier_5,249.31,2025-07-02 20:06:46.330316
SKU_002398,Widget A,WH_004,21,27,Supplier_15,331.98,2025-06-28 09:06:46.330318
SKU_002399,Tool Y,WH_004,16,63,Supplier_4,121.12,2025-07-01 12:06:46.330321
SKU_002400,Gadget X,WH_004,874,47,Supplier_17,144.0,2025-06-29 15:06:46.330324
SKU_002401,Tool Y,WH_002,830,82,Supplier_1,343.81,2025-06-27 19:06:46.330327
SKU_002402,Gadget X,WH_001,633,24,Supplier_1,271.45,2025-06-29 01:06:46.330330
SKU_002403,Widget A,WH_001,281,73,Supplier_12,12.22,2025-07-01 13:06:46.330332
SKU_002404,Widget B,WH_004,226,17,Supplier_10,336.81,2025-07-03 07:06:46.330335
SKU_002405,Tool Y,WH_002,419,55,Supplier_9,311.95,2025-06-26 20:06:46.330338
SKU_002406,Tool Y,WH_004,372,48,Supplier_9,43.91,2025-06-28 04:06:46.330341
SKU_002407,Widget B,WH_001,300,61,Supplier_14,375.02,2025-07-02 21:06:46.330343
SKU_002408,Widget A,WH_002,285,17,Supplier_19,263.44,2025-06-28 15:06:46.330346
SKU_002409,Widget B,WH_004,115,59,Supplier_10,106.35,2025-06-30 14:06:46.330349
SKU_002410,Device Z,WH_004,148,59,Supplier_3,281.88,2025-07-02 22:06:46.330352
SKU_002411,Device Z,WH_001,403,92,Supplier_17,299.75,2025-07-03 04:06:46.330354
SKU_002412,Device Z,WH_002,681,77,Supplier_3,460.46,2025-07-01 12:06:46.330357
SKU_002413,Tool Y,WH_001,89,36,Supplier_12,372.36,2025-06-28 12:06:46.330360
SKU_002414,Tool Y,WH_002,118,86,Supplier_15,154.45,2025-06-27 19:06:46.330362
SKU_002415,Widget A,WH_002,695,47,Supplier_5,63.48,2025-06-30 01:06:46.330365
SKU_002416,Gadget X,WH_004,907,30,Supplier_15,427.33,2025-06-29 11:06:46.330368
SKU_002417,Widget B,WH_001,775,99,Supplier_16,423.8,2025-06-29 21:06:46.330371
SKU_002418,Gadget X,WH_002,738,54,Supplier_9,91.78,2025-06-29 16:06:46.330374
SKU_002419,Tool Y,WH_003,92,67,Supplier_8,35.75,2025-06-28 18:06:46.330376
SKU_002420,Widget B,WH_004,628,32,Supplier_11,357.37,2025-06-30 14:06:46.330379
SKU_002421,Tool Y,WH_001,446,63,Supplier_9,362.68,2025-06-26 15:06:46.330382
SKU_002422,Widget A,WH_002,311,39,Supplier_16,92.69,2025-07-02 21:06:46.330384
SKU_002423,Widget B,WH_004,902,25,Supplier_14,335.76,2025-07-02 06:06:46.330387
SKU_002424,Tool Y,WH_001,317,61,Supplier_15,143.07,2025-06-29 00:06:46.330390
SKU_002425,Device Z,WH_001,120,50,Supplier_14,134.01,2025-06-29 19:06:46.330392
SKU_002426,Device Z,WH_004,316,80,Supplier_10,165.64,2025-06-28 12:06:46.330395
SKU_002427,Tool Y,WH_002,137,90,Supplier_13,262.6,2025-06-26 21:06:46.330398
SKU_002428,Gadget X,WH_004,742,33,Supplier_1,403.2,2025-06-27 23:06:46.330401
SKU_002429,Widget A,WH_003,817,29,Supplier_9,251.83,2025-06-27 16:06:46.330404
SKU_002430,Widget A,WH_004,659,36,Supplier_17,152.53,2025-07-02 02:06:46.330406
SKU_002431,Tool Y,WH_001,283,11,Supplier_17,442.57,2025-06-26 13:06:46.330409
SKU_002432,Widget A,WH_003,653,69,Supplier_10,32.27,2025-06-28 16:06:46.330412
SKU_002433,Widget B,WH_003,843,60,Supplier_13,399.56,2025-06-29 00:06:46.330415
SKU_002434,Widget A,WH_002,519,10,Supplier_18,393.27,2025-07-02 18:06:46.330417
SKU_002435,Device Z,WH_004,504,15,Supplier_13,130.51,2025-06-29 08:06:46.330420
SKU_002436,Tool Y,WH_002,390,47,Supplier_13,103.16,2025-07-02 02:06:46.330423
SKU_002437,Widget B,WH_004,4,63,Supplier_10,437.98,2025-06-26 22:06:46.330426
SKU_002438,Widget A,WH_001,768,69,Supplier_7,281.64,2025-07-03 07:06:46.330428
SKU_002439,Device Z,WH_002,366,36,Supplier_7,27.78,2025-07-01 14:06:46.330431
SKU_002440,Gadget X,WH_001,840,89,Supplier_9,445.96,2025-06-28 14:06:46.330434
SKU_002441,Widget A,WH_001,491,71,Supplier_16,177.76,2025-06-28 06:06:46.330436
SKU_002442,Device Z,WH_003,757,72,Supplier_15,174.37,2025-07-03 08:06:46.330439
SKU_002443,Device Z,WH_002,465,44,Supplier_3,323.43,2025-07-03 00:06:46.330442
SKU_002444,Device Z,WH_004,234,67,Supplier_13,332.35,2025-06-27 23:06:46.330445
SKU_002445,Device Z,WH_002,361,70,Supplier_11,179.89,2025-06-29 04:06:46.330447
SKU_002446,Gadget X,WH_001,521,45,Supplier_8,75.92,2025-06-28 19:06:46.330450
SKU_002447,Tool Y,WH_003,241,65,Supplier_6,278.37,2025-06-27 13:06:46.330453
SKU_002448,Device Z,WH_002,441,76,Supplier_10,314.46,2025-06-27 15:06:46.330456
SKU_002449,Tool Y,WH_003,832,66,Supplier_17,430.81,2025-06-28 18:06:46.330458
SKU_002450,Gadget X,WH_003,187,50,Supplier_9,244.8,2025-06-30 16:06:46.330461
SKU_002451,Gadget X,WH_001,403,40,Supplier_14,324.62,2025-06-30 16:06:46.330464
SKU_002452,Widget B,WH_002,825,12,Supplier_13,31.93,2025-06-30 20:06:46.330466
SKU_002453,Widget B,WH_002,426,47,Supplier_1,447.79,2025-06-29 10:06:46.330469
SKU_002454,Device Z,WH_002,412,62,Supplier_19,166.97,2025-07-01 22:06:46.330472
SKU_002455,Tool Y,WH_003,513,61,Supplier_9,317.95,2025-06-27 14:06:46.330475
SKU_002456,Gadget X,WH_004,153,33,Supplier_17,458.45,2025-07-01 19:06:46.330477
SKU_002457,Widget A,WH_002,202,35,Supplier_15,406.21,2025-06-28 15:06:46.330480
SKU_002458,Widget B,WH_001,216,82,Supplier_5,320.66,2025-07-01 18:06:46.330483
SKU_002459,Widget B,WH_003,481,46,Supplier_4,353.29,2025-06-27 04:06:46.330486
SKU_002460,Widget A,WH_004,314,57,Supplier_4,460.85,2025-06-28 09:06:46.330488
SKU_002461,Tool Y,WH_002,616,76,Supplier_15,406.99,2025-06-26 13:06:46.330491
SKU_002462,Tool Y,WH_004,0,50,Supplier_5,306.88,2025-06-28 19:06:46.330494
SKU_002463,Tool Y,WH_003,765,58,Supplier_17,331.06,2025-07-02 13:06:46.330496
SKU_002464,Device Z,WH_004,502,37,Supplier_7,77.9,2025-07-01 14:06:46.330499
SKU_002465,Device Z,WH_003,798,41,Supplier_6,237.73,2025-06-27 04:06:46.330502
SKU_002466,Widget A,WH_004,805,80,Supplier_15,153.99,2025-06-26 14:06:46.330505
SKU_002467,Gadget X,WH_004,277,80,Supplier_14,218.83,2025-06-30 17:06:46.330507
SKU_002468,Widget A,WH_003,193,94,Supplier_10,332.81,2025-06-28 22:06:46.330510
SKU_002469,Gadget X,WH_004,942,41,Supplier_6,78.83,2025-07-02 01:06:46.330513
SKU_002470,Widget A,WH_001,768,47,Supplier_10,13.6,2025-07-01 21:06:46.330515
SKU_002471,Device Z,WH_002,761,29,Supplier_9,201.48,2025-06-29 00:06:46.330518
SKU_002472,Tool Y,WH_004,247,17,Supplier_13,164.48,2025-06-30 12:06:46.330521
SKU_002473,Widget B,WH_004,87,77,Supplier_14,213.11,2025-06-28 20:06:46.330524
SKU_002474,Widget A,WH_004,433,35,Supplier_1,465.95,2025-06-27 21:06:46.330527
SKU_002475,Widget A,WH_002,419,88,Supplier_1,355.01,2025-07-03 02:06:46.330529
SKU_002476,Widget B,WH_003,252,79,Supplier_19,167.09,2025-06-29 21:06:46.330532
SKU_002477,Widget A,WH_002,428,57,Supplier_9,93.74,2025-06-27 01:06:46.330535
SKU_002478,Tool Y,WH_004,163,78,Supplier_5,311.15,2025-06-27 04:06:46.330537
SKU_002479,Widget B,WH_003,494,55,Supplier_17,330.5,2025-06-27 06:06:46.330540
SKU_002480,Widget B,WH_004,161,67,Supplier_16,244.39,2025-06-26 21:06:46.330543
SKU_002481,Tool Y,WH_003,506,79,Supplier_12,110.32,2025-06-26 17:06:46.330546
SKU_002482,Tool Y,WH_004,264,76,Supplier_5,19.13,2025-07-01 23:06:46.330548
SKU_002483,Widget B,WH_004,971,38,Supplier_6,136.5,2025-07-02 17:06:46.330551
SKU_002484,Tool Y,WH_003,109,92,Supplier_11,231.3,2025-07-01 19:06:46.330554
SKU_002485,Tool Y,WH_001,851,19,Supplier_19,395.03,2025-06-28 14:06:46.330557
SKU_002486,Tool Y,WH_002,899,80,Supplier_6,427.61,2025-06-30 00:06:46.330559
SKU_002487,Widget B,WH_003,718,74,Supplier_10,209.4,2025-06-28 10:06:46.330562
SKU_002488,Widget A,WH_002,318,74,Supplier_15,399.08,2025-06-27 21:06:46.330565
SKU_002489,Gadget X,WH_001,131,26,Supplier_18,496.71,2025-07-01 01:06:46.330567
SKU_002490,Widget B,WH_001,132,31,Supplier_7,359.72,2025-06-26 09:06:46.330574
SKU_002491,Gadget X,WH_003,393,23,Supplier_3,365.66,2025-06-28 09:06:46.330577
SKU_002492,Tool Y,WH_001,619,15,Supplier_16,455.22,2025-07-01 07:06:46.330580
SKU_002493,Tool Y,WH_001,683,39,Supplier_13,172.38,2025-06-28 20:06:46.330583
SKU_002494,Widget A,WH_004,551,56,Supplier_17,10.55,2025-06-28 12:06:46.330585
SKU_002495,Tool Y,WH_004,803,29,Supplier_4,493.55,2025-06-26 09:06:46.330588
SKU_002496,Gadget X,WH_001,34,25,Supplier_19,247.78,2025-06-28 23:06:46.330591
SKU_002497,Widget B,WH_004,570,77,Supplier_4,393.91,2025-06-29 23:06:46.330593
SKU_002498,Widget B,WH_001,704,43,Supplier_12,407.18,2025-06-28 15:06:46.330596
SKU_002499,Widget A,WH_004,721,10,Supplier_4,201.77,2025-07-01 08:06:46.330599
SKU_002500,Gadget X,WH_001,371,86,Supplier_17,272.93,2025-07-01 09:06:46.330602
SKU_002501,Tool Y,WH_001,30,57,Supplier_18,272.26,2025-06-27 19:06:46.330604
SKU_002502,Device Z,WH_002,173,17,Supplier_6,114.01,2025-06-28 03:06:46.330607
SKU_002503,Widget A,WH_001,816,31,Supplier_19,63.23,2025-06-27 20:06:46.330610
SKU_002504,Widget A,WH_002,389,77,Supplier_5,274.07,2025-06-30 02:06:46.330613
SKU_002505,Device Z,WH_003,709,43,Supplier_2,64.47,2025-06-27 09:06:46.330616
SKU_002506,Widget B,WH_001,105,69,Supplier_11,176.31,2025-06-28 17:06:46.330618
SKU_002507,Widget B,WH_001,274,54,Supplier_13,97.11,2025-06-27 08:06:46.330621
SKU_002508,Widget B,WH_002,95,46,Supplier_5,354.92,2025-06-28 09:06:46.330624
SKU_002509,Device Z,WH_001,681,32,Supplier_8,436.64,2025-06-29 04:06:46.330627
SKU_002510,Tool Y,WH_004,29,93,Supplier_11,291.07,2025-06-28 22:06:46.330630
